metric_id,metric_name,metric_short_name,owner_saphr_id,dev_saphr_id,metric_calc_lvl,is_active,measure_unit,is_rank,rank_sort,is_infopanel,is_navigator,is_sbolpro,cmnt,load_marker,modified_dt,inserted_dttm,author_login
9001038,"Доля отработанных задач ЦА, из них с НП ЦА (%)","Доля отработанных задач ЦА, из них с НП ЦА (%)",,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-08-07,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
90010331,Снижение портфеля ФЛ контролируемый,Снижение портфеля ФЛ контролируемый,1530917.0,1798458.0,,True,,True,asc,,,,Для АС Навигатор,,2025-03-14,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001317,CHANGE Проекты КМ+МЗП просрочены,Количество change проектов по каналу УЗП находящихся в работе и срок по которым прошел,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901300,"Доля задач, принятых в работу с истёкшим сроком","Доля задач, принятых в работу с истёкшим сроком",,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1001141,"Общий портфель ФЛ (держатели ЗП карт), (сегменты Крупнейший бизнес, включая клиентов ЦА, Клиенты машиностроения (предприятия ОПК), Госсектор)","Общий портфель ФЛ (держатели ЗП карт) (сегменты CIB, ОПК, РГС)",1530917.0,,,True,,False,,,,,Для отчета по оперфакту НП в АС Инфопанель,,2023-11-28,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001037,Доля отработанных задач ЦА (%),Доля отработанных задач ЦА (%),,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-08-07,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001053,Задачи сотрудников (Вероятность отттока) не взятые в работу,Отток,1642359.0,2033718.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Не взятые в работу задачи,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001585,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001121,ФЛ с жилищным кредитом,ФЛ с жилищным кредитом,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001158,Темп роста Y2Y СР ЗП ФЛ отток,Темп роста Y2Y СР ЗП ФЛ отток,,,,True,,False,,,,,Для отчета Волга,,2025-02-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001142,Темпы роста объема ФОТ силовой,Темпы роста объема ФОТ силовой,1791596.0,2033718.0,,True,,False,,,,,Для отчета Темпы роста в АС Инфопанель,,2024-09-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001066,Количество совершенных выездов,Количество совершенных выездов,42646.0,,,True,,False,,,,,Для отчета ЖУЦ в АС Инфопанель,,2024-01-19,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001157,СР ЗП отток,СР ЗП отток,,,,True,,True,asc,,True,,Для отчета Волга,,2025-02-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001255,Оседаемость новых ФЛ Телемаркетинг,Оседаемость новых ФЛ Телемаркетинг,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001207,ТОП 3 района оттока клиентов,ТОП 3 района оттока клиентов,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001052,Задачи сотрудников (Привлечение и Расширение ЗД) не взятые в работу,Привлечение,1642359.0,2033718.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Не взятые в работу задачи,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001232,Количество новых ФЛ по самостоятельным задачам МЗП/СЗП,Количество новых ФЛ по самостоятельным задачам МЗП/СЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10903311,Количество ведомств РГС со значительным снижением портфеля,Количество ведомств РГС со значительным снижением портфеля,1737120.0,,,True,,False,,,,,Для ИСУ,,2025-03-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001129,"Активности с типом Встреча, совершенные МЗП в рамках задач с типом Отток, Контактная политика",Удержание встречи,1642359.0,2033718.0,,True,,False,,,,,Для виджетов МРМ Эффективность,,2024-06-10,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001212,Кол-во новых ФЛ на 1 КМ РГС,Кол-во новых ФЛ на 1 КМ РГС,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001542,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002016,Прогноз НФЛ,Прогноз НФЛ,1150387.0,1636839.0,,True,,False,,,,,Для виджета по прогнозу по сделкам,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001139,ФОТ для темпа роста не силовой,ФОТ для темпа роста не силовой,1791596.0,2033718.0,,True,,False,,,,,Для отчета Темпы роста в АС Инфопанель,,2024-09-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10030072,Количество новых физических лиц по закрепленным клиентам (без учета в мотивацию),Количество НФЛ(без учета в мотивацию),153220.0,2007815.0,"sb, tb, gosb",True,ФЛ,True,desc,,,,Расчет НФЛ до применения мотивационных крышек,,2026-04-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001289,Отток ФЛ Подтвержденный,Отток ФЛ Подтвержденный,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2025-08-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001551,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001213,Кол-во новых ФЛ на 1 КМ КСБ,Кол-во новых ФЛ на 1 КМ КСБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001581,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001337,Количество новых получателей по ролям СЗП,Количество новых получателей по ролям СЗП,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-03-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001276,Всего оттоков ФЛ,Всего оттоков ФЛ,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2025-08-07,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
12400199,"Объем зарплатных перечислений по новым физическим лицам, сегмент CIB","Объем зарплатных перечислений по новым физическим лицам, сегмент CIB",,,,True,,False,,,,,,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001199,Количество ФЛ поторые являются новыми по продукту перевод на ЗП ролью ВСП,Количество ФЛ поторые являются новыми по продукту перевод на ЗП ролью ВСП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001227,Количество новых ФЛ по централизованным задачам,Количество новых ФЛ по централизованным задачам,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001532,Единый личный кабинет,Единый личный кабинет,1532200.0,2007815.0,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-10-17,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1020383,Портфель зарплатных ФЛ до ИНН(интегральный КБ+РБ),Портфель зарплатных ФЛ до ИНН(интегральный КБ+РБ),1791596.0,1636839.0,,True,,True,desc,True,True,,Для отчета Портфель ФЛ в АС Инфопанель,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001145,Доля производительных МЗП,Доля производительных МЗП,1530917.0,2033718.0,,True,,True,desc,,True,,Для отчета Оперфакт в АС Инфопанель,,2024-09-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001008,Количество партнерских точек,Количество партнерских точек,1893203.0,1636839.0,,True,,False,,,,,Для дашборда партнерского канала в АС Инфопанель,,2022-08-10,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001504,Отработка централизованных задач УЗП,Отработка централизованных задач,1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001119,Сумма выданных средств по новым договорам образовательного кредита,Сумма выданных средств по новым договорам образовательного кредита,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001527,"Доля СЗП, выполняющих норматив по консультациям через наведение на клиента","Доля СЗП, выполняющих норматив по консультациям через наведение на клиента",1532200.0,2033718.0,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-06-25,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
12400198,Количество уникальных получателей по реестровым выплатам по ГОСБ,Количество уникальных получателей по реестровым выплатам по ГОСБ,1782048.0,1851030.0,,True,,False,,,,,,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001593,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141071,Прирост доли рынка ФОТ ЮЛ год к году (Интегральная ФОТ),Прирост доли рынка ФОТ ЮЛ год к году (Интегральная ФОТ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001176,Кол-во новых ФЛ пришедших на обслуживание через технологию привлечения b2c через консультацию УВД,Кол-во новых ФЛ пришедших на обслуживание через технологию привлечения b2c через консультацию УВД,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001520,Блок B2C,Блок B2C,1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001155,СР ЗП новые ФЛ,СР ЗП новые ФЛ,,,,True,,True,desc,,True,,Для отчета Волга,,2025-02-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2304013,Количество оформленных карт в месяц Т-2,Количество оформленных карт в месяц Т-2,1737120.0,1345134.0,,True,,False,,,,,Для ИСУ.ПРО,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001069,Средняя за день длительность выезда в минутах без учета дороги,Средняя за день длительность выезда в минутах без учета дороги,42646.0,,,True,,False,,,,,Для отчета ЖУЦ в АС Инфопанель,,2024-01-19,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001511,Доля регистраций зарплатных договоров в СБОЛ.про (по РГС и КСБ),Доля регистраций з/п договоров в СБОЛ.про,1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10903305,Отток ФЛ от 50 до 99 ФЛ для ИСУ,Отток ФЛ от 50 до 99 ФЛ для ИСУ,1737120.0,,,True,,False,,,,,Для ИСУ,,2025-03-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901293,ФЛ не вернулись в неподтвержденных оттоках,ФЛ не вернулись в неподтвержденных оттоках,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001259,Доля текучки в новом привлечении КМ КСБ,Доля текучки в новом привлечении КМ КСБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901283,Задач не выставлено,Задач не выставлено,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001571,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001253,Оседаемость новых ФЛ ВСП,Оседаемость новых ФЛ ВСП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001127,"Активности с типом Встреча, совершенные МЗП в рамках задач с типом Привлечение, Расширение, Задача B2C",Привлечение встречи,1642359.0,2033718.0,,True,,False,,,,,Для виджетов МРМ Эффективность,,2024-06-10,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001589,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001044,Прирост ФОТ к предыдущему месяцу (%),Прирост ФОТ к предыдущему месяцу (%),,1636839.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-08-07,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141069,Объем рынка СБ для расчета доли рынка ФОТ ЮЛ(числитель) (Интегральная ФОТ),Объем рынка СБ для расчета доли рынка ФОТ ЮЛ(числитель) (Интегральная ФОТ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001584,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001001,ФОТ по перезакреплению CIB,ФОТ по перезакреплению CIB,1782048.0,1798458.0,,True,,False,,,,,Для отчета по перетокам CIB в АС Инфопанель,"2021-09-30,2022-05-31",2022-08-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901298,Доля закрытых задач,Доля закрытых задач,,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1000636,Количество новых получателей денежных средств в рамках зарплатных договоров,Количество новых получателей,1530917.0,1851030.0,,True,,True,desc,True,,,Для отчета по НП в АС Инфопанель,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001144,Количество производительных СЗП,Количество производительных СЗП,1530917.0,2033718.0,,True,,True,desc,,True,,Для отчета Оперфакт в АС Инфопанель,,2024-09-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001135,Количество уникальных получателей до ГОСБ (все перечисления) не силовые,Количество уникальных получателей до ГОСБ (все перечисления) не силовые,1791596.0,2033718.0,,True,,False,,,,,Для отчета Уникальные получатели в АС Инфопанель,,2024-09-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10903478,Отток ФЛ от 30 до 49 ФЛ для ИСУ,Отток ФЛ от 30 до 49 ФЛ для ИСУ,1737120.0,,,True,,False,,,,,Для ИСУ,,2025-03-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10903255,Кол-во эффективных РСЗП,Кол-во эффективных РСЗП,1737120.0,,,True,,False,,,,,Для ИСУ,,2025-03-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001039,НП на сделку ЦА,НП на сделку ЦА,,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-08-07,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001328,CHANGE Проекты Возврат B2B исполнены,Количество change проектов направления работы с оттоком по каналу УЗП выполненых на 100%,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001161,Количество новых ФЛ получателей заработной платы,Количество новых ФЛ получателей заработной платы,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001587,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001028,"Оттоки ЮЛ, изменение к прошлому месяцу","Оттоки ЮЛ, изменение к прошлому месяцу",1530917.0,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-07-25,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001228,Количество самостоятельных задач взятых в работу МЗП/СЗП,Количество самостоятельных задач взятых в работу МЗП/СЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001302,Доля невзятых задач,Доля невзятых задач,,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2025-10-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901290,Доля в портфеле территории,Доля в портфеле территории,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001177,Кол-во новых ФЛ пришедших на обслуживание через технологию привлечения b2c через консультацию телемаркетинг,Кол-во новых ФЛ пришедших на обслуживание через технологию привлечения b2c через консультацию телемаркетинг,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002002,Получено согласий по задачам,Получено согласий по задачам,1150387.0,1636839.0,,True,,True,desc,,True,,Для виджета по Воронке продаж,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
12400197,Количество уникальных получателей до ГОСБ (все перечисления),Количество уникальных получателей до ГОСБ (все перечисления),1782048.0,1851030.0,,True,,False,,,,,Для отчета по уникальным получателям в АС Инфопанель,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002011,Запланировано МЗП к привлечению,Запланировано МЗП к привлечению,1150387.0,1636839.0,,True,,False,,,,,Для виджета по прогнозу по сделкам,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001501,"Текучесть массовых специальностей (МЗП, СЗП)",Текучесть МЗП / СЗП,1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001332,CHANGE Проекты Возврат B2С просрочены,Количество change проектов направления работы с оттоком сегмента Рабочий возраст  находящихся в работе и срок по которым прошел,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141081,Объем рынка СБ для расчета доли рынка ФЛ ЮЛ(числитель) (Интегральная ФЛ),Объем рынка СБ для расчета доли рынка ФЛ ЮЛ(числитель) (Интегральная ФЛ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001592,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10903476,Общий отток ФЛ от 3 человек для ИСУ,Общий отток ФЛ от 3 человек для ИСУ,1737120.0,,,True,,False,,,,,Для ИСУ,,2025-03-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001572,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001201,Количество оформленых продуктов перевод на ЗП ролью СЗП,Количество оформленых продуктов перевод на ЗП ролью СЗП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001181,Количество организаций в задачах по пропуску зачислений в контрольные даты выплаты аванаса и окончательного расчета внутри отчетного месяца,Количество организаций в задачах по пропуску зачислений в контрольные даты выплаты аванаса и окончательного расчета внутри отчетного месяца,1530917.0,,,True,,True,asc,,,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
12400200,Количество уникальных получателей из Базы планирования до ИНН (все перечисления),Количество уникальных получателей из Базы планирования до ИНН (все перечисления),,,,True,,True,desc,True,False,False,,,2025-03-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001597,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001291,Возврат ФЛ в подтвержденным оттокам,Возврат ФЛ в подтвержденным оттокам,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2025-08-22,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001553,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001330,CHANGE Проекты Возврат B2С в работе,Количество change проектов направления работы с оттоком сегмента Рабочий возраст находящихся в работе,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001122,ФЛ с кредитными картами,ФЛ с кредитными картами,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001234,Количество самостоятельных задач КМ КБ со сделкой,Количество самостоятельных задач КМ КБ со сделкой,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001267,Кол-во удержанных ФЛ в рамках РСЗП,Кол-во удержанных ФЛ в рамках РСЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901295,ФЛ вернулись,ФЛ вернулись,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001103,Отток с недооцененным риском в ЮЛ,Отток с недооцененным риском,1642359.0,1636839.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Управление оттоками,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001030,"Продолжающийся отток ЮЛ, изменение к прошлому месяцу","Продолжающийся отток ЮЛ, изменение к прошлому месяцу",1530917.0,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-07-25,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001050,Прирост НП к предыдущему месяцу (%),Прирост НП к предыдущему месяцу (%),,1636839.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-09-14,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141089,Объем ФЛ Росстат для расчета доли рынка ФЛ(знаменатель) (Интегральная ФЛ),Объем ФЛ Росстат для расчета доли рынка ФЛ(знаменатель) (Интегральная ФЛ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001282,Повторяющийся отток ФЛ,Повторяющийся отток ФЛ,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2025-08-13,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001538,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141096,Объем рынка Росстат для расчета доли рынка ФОТ без янв и дек ЮЛ(знаменатель) (Интегральная без янв и дек),Объем рынка Росстат для расчета доли рынка ФОТ без янв и дек ЮЛ(знаменатель) (Интегральная без янв и дек),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001047,Прирост портфеля ФЛ к предыдущему месяцу (%),Прирост портфеля ФЛ к предыдущему месяцу (%),,1636839.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-08-07,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001068,Доля количества выездов по типам договоров,Доля количества выездов по типам договоров,42646.0,,,True,,False,,,,,Для отчета ЖУЦ в АС Инфопанель,,2024-01-19,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001152,НФЛ Факт для ЦЗ МЗП/СЗП,НФЛ Факт,2119307.0,1636839.0,,True,,True,desc,,,,Для отчета Волга,,2024-12-26,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
